USER_ID,SUBSCRIPTION_ID,NEW_PAID_SUBSCRIPTION_DATE,TRIAL_DURATION_DAYS,SUBSCRIPTION_TIER,SUBSCRIPTION_SOURCE,SUBSCRIPTION_PROVIDER,SUBSCRIPTION_AFFILIATE,AGE,GENDER_IDENTITY,COUNTRY,REGION_TYPE_LEVEL_1,REGION_TYPE_LEVEL_2,CLASS_FORMAT_PREFERENCE,CLASS_INTENSITY_PREFERENCE,CLASS_PER_WEEK_GOAL,DANCE_LEVEL_PREFERENCE,FITNESS_GOAL_PREFERENCE,MOTIVATING_FACTORS,MUSIC_PREFERENCE,APP_VERSION,DEVICE_OPERATING_SYSTEM,DEVICE_MANUFACTURER,DEVICE_BRAND,DEVICE_MODEL,APP_INSTALL_TO_PAID_SUBSCRIPTION_DAYS,NO_VIDEO_STARTED_30D,NO_VIDEO_WATCHED_30D,AVG_VIDEO_WATCHED_PERCENTAGE_30D,AVG_VIDEO_LENGTH_MIN_30D,PAID_SUBSCRIPTION_DURATION_DAYS,PAID_SUBSCRIPTION_CHURN_30D
4287215,0ca04c11-c7db-4e9c-954b-adb977224129,2025-11-13,0,Monthly,Web,Stripe,,45-54,female,Romania,Rest of the World,Europe,,"[
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Merengue"",
  ""Salsa""
]",3.13.1,Android,Xiaomi,Redmi,2201116sg,0,0,0,0,0,10,1
440932,b48865c5-54db-418e-bacd-d5d361843ea3,2025-11-09,0,Monthly,App,Google,,45-54,female,France,Rest of the World,Europe,,"[
  ""Medium""
]",5,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-G990b,0,2,1,0.9968,20.55,14,1
4295484,eae9643f-2d6d-445e-a01f-adebb7f12a35,2025-11-18,0,Monthly,Web,Stripe,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",4,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone15,4",0,0,0,0,0,5,1
4271204,c74d4e24-d5b0-4667-a751-46c34da0b614,2025-11-22,0,Annual,Web,Stripe,Rejoin,35-44,female,Australia,Rest of the World,APAC (excl. India),,"[
  ""Medium"",
  ""High""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone14,2",18,3,2,0.5,20,1,1
4256638,9c54b352-80ab-4192-b067-369832ad3ba9,2025-11-08,7,Annual,Web,Stripe,,35-44,female,France,Rest of the World,Europe,,"[
  ""High""
]",2,Intermediate,reduce stress,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Realme,Realme,Rmp2103,13,7,7,0.9996857143,32.666666667,15,1
4302375,623349e3-bb13-424f-84c6-84c83c3a11b0,2025-11-22,0,Monthly,App,Google,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",5,Beginner,reduce stress,,"[
  ""Afro Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-S911u,0,3,2,0.53235,31.433333333,1,1
4287095,32a7c4a1-3bf8-4ff0-b3f0-95436781aee3,2025-11-13,0,Monthly,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Beginner,Start my fitness journey,,"[
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone17,4",0,0,0,0,0,10,1
4285309,b395ea77-72f7-47ab-9c9a-944391962cb8,2025-11-19,7,Annual,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone17,2",7,0,0,0,0,4,1
4296512,0fa9cc1e-aa28-4a95-85fe-0ebb81bd3a0c,2025-11-22,0,Monthly,App,Google,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium"",
  ""High""
]",5,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-F946u,4,5,5,0.59976,12.82,1,1
4295489,9342667c-6d95-45e0-babb-40cd5d7f5de6,2025-11-18,0,Monthly,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Hip Hop""
]",2,iOS,Apple,Apple,"Iphone16,2",0,2,2,0.82995,42.216666667,5,1
4290014,e1bec1d8-b0e2-4e4c-8fa3-6bebc12be0ef,2025-11-22,7,Annual,Web,Stripe,,,,United States of America,"Canada, Great Britain & United States",North America,,,3,,,,,3.13.1,Android,Samsung,Samsung,Sm-S928u,7,0,0,0,0,1,1
4280685,29d26be1-5e45-42bb-8379-efcd8b6cfc91,2025-11-09,0,Monthly,App,Apple,,45-54,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",3,Intermediate,Have some fun,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Reggaeton"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone14,5",0,0,0,0,0,14,1
4302862,5c3fb983-3ff1-41f2-b698-428826df139e,2025-11-22,0,Monthly,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",2,Intermediate,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone16,2",0,1,0,0,48.983333333,1,1
4300265,b1f7d27b-f938-4ee7-a813-594f16fd7998,2025-11-20,0,Monthly,Web,Stripe,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",4,Advanced,lose weight and tone,,[],6,iOS,Apple,Apple,"Iphone14,2",0,0,0,0,0,3,1
4290190,27c4911a-a4be-4d7f-a852-f022a32a680b,2025-11-15,0,Annual,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Chill Out"",
  ""Disco"",
  ""Hip Hop"",
  ""Pop"",
  ""Salsa"",
  ""Techno""
]",6,iOS,Apple,Apple,"Iphone16,1",11,5,4,0.43175,22.661111111,8,1
2764232,f45f8e74-cec7-4873-8075-093a57830891,2025-11-11,0,Monthly,Web,App to Web,,,,United States of America,"Canada, Great Britain & United States",North America,Virtual Classes,"[
  ""Low""
]",3,Beginner,,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone16,2",717,5,5,0.52024,11.336666667,12,1
4278640,b18cad8e-1156-4587-8686-0165a4267de6,2025-11-15,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Reggaeton""
]",6,iOS,Apple,Apple,"Ipad7,11",7,2,2,0.5,16.566666667,8,1
4284292,1c628890-c7bd-471e-8eb5-d593ad5195e2,2025-11-11,0,Monthly,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,,lose weight and tone,,,2,iOS,Apple,Apple,"Iphone15,4",0,4,2,0.4258,16.638888889,12,1
4279135,58b530c3-897d-475b-8ebe-ac9446bff714,2025-11-09,0,Monthly,App,Apple,,35-44,female,Turkey,Rest of the World,Europe,,"[
  ""High""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone12,3",0,2,2,0.9878,21.966666667,14,1
3583214,2bd94c6d-641c-4a1f-a2da-09d095728809,2025-11-16,7,Monthly,App,Apple,,,,Belgium,Rest of the World,Europe,,"[
  ""Low"",
  ""Medium"",
  ""High""
]",2,Intermediate,Have some fun,,"[
  ""Bachata"",
  ""Merengue"",
  ""R&B"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Ipad15,8",309,6,5,0.55152,31.793939394,7,1
4294053,459c3e75-5064-4c15-a7c5-8c3652bf2a57,2025-11-17,0,Monthly,Web,App to Web,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",4,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Merengue"",
  ""Reggaeton"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone15,2",0,1,0,0,13.916666667,6,1
4194046,3c34618e-47a8-4c5b-b0ba-9f6a0f915c4c,2025-11-20,0,Monthly,App,Google,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",3.13.1,Android,Samsung,Samsung,Sm-S921u,62,0,0,0,0,3,1
4279389,455ebd57-3e80-403b-a3f5-977bdcc56fa5,2025-11-16,7,Annual,App,Apple,,35-44,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low"",
  ""High""
]",5,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Salsa"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone14,5",7,1,1,0.9988,13.916666667,7,1
4296425,439c03da-e8d8-4060-bad2-b05f2b69a919,2025-11-18,0,Monthly,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone15,5",0,0,0,0,0,5,1
4268550,41a6b650-dedb-4286-bfaf-320e22cee87f,2025-11-09,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",2,Intermediate,reduce stress,,"[
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",3.13.0,Android,Samsung,Samsung,Sm-S721u,7,1,1,1,30.783333333,14,1
4283796,a8a560df-49f4-4619-9502-e119fba1c85b,2025-11-11,0,Monthly,App,Google,,35-44,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Electronic"",
  ""World Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-A346b,0,3,3,0.8853333333,22.475,12,1
4241003,8c524add-d7c9-46bf-b23f-3a7eb33daf3b,2025-11-10,0,Monthly,Web,App to Web,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",5,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton""
]",2,iOS,Apple,Apple,"Iphone16,2",26,0,0,0,0,13,1
4288164,593c660a-8e3a-47cb-ad2b-423b89303722,2025-11-14,0,Monthly,Web,Stripe,,45-54,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""High""
]",3,Intermediate,Have some fun,,"[
  ""Brazilian Rhythms"",
  ""House"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",,iOS,,,,,0,0,0,0,9,1
2798860,ce3e360b-7fff-4ed8-b3e0-bb88fa5c886a,2025-11-08,0,Monthly,App,Google,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,Virtual Classes,"[
  ""Low"",
  ""Medium"",
  ""High""
]",20,Beginner,lose weight and tone,"[
  ""Following instructors"",
  ""Taking classes at home"",
  ""Tracking heart rate & calories with my watch"",
  ""New Music"",
  ""Receiving class reminders"",
  ""Learning dances""
]","[
  ""Country"",
  ""Funk"",
  ""Hip Hop"",
  ""K-Pop"",
  ""Pop"",
  ""R&B"",
  ""Rock"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-S921u,667,1,0,0,13.916666667,15,1
4049756,57bc35f8-4a2d-4816-b6f5-3928d7a0f075,2025-11-09,0,Monthly,App,Google,,55-64,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Alternative"",
  ""Bellydance"",
  ""Bollywood"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Pop"",
  ""Reggae"",
  ""Rock"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-S916u,82,2,2,0.9545,21.958333333,14,1
3942354,9a5354f8-59c4-4ff6-bf30-578f985e83c3,2025-11-19,0,Monthly,Web,Stripe,,35-44,female,United Kingdom,"Canada, Great Britain & United States",Europe,,"[
  ""Medium""
]",1,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Pop"",
  ""Techno"",
  ""World Rhythms""
]",3.14.0,Android,Samsung,Samsung,Sm-S721b,0,4,3,0.9969333333,31.033333333,4,1
4279755,4c8d5278-cdf4-422f-819b-e8a4fc6fcbfb,2025-11-09,0,Monthly,App,Google,,25-34,female,Albania,Rest of the World,Europe,,"[
  ""Medium"",
  ""Low""
]",,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Disco"",
  ""Pop"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S721b,0,1,0,0,0,14,1
4290320,5036d545-e2b3-400d-b066-4d94bdbeac86,2025-11-15,0,Monthly,Web,Stripe,,18-24,female,Israel,Rest of the World,ME-A,,"[
  ""Medium"",
  ""High""
]",6,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Disco"",
  ""Hip Hop"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone16,1",0,6,3,0.6580666667,37.731481481,8,1
4255823,7975b99c-5de7-4712-9f95-08be86f735a2,2025-11-09,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",6,iOS,Apple,Apple,"Iphone15,4",15,5,4,0.7469,25.666666667,14,1
4281552,01136503-22e5-4fb3-ba6d-f045057416de,2025-11-17,7,Annual,Web,Stripe,,,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,Start my fitness journey,,"[
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",3.14.0,Android,Samsung,Samsung,Sm-G990u2,7,7,7,0.9033,47.378571429,6,1
4274077,3b860faf-cd77-407b-a3b9-be2532478a33,2025-11-12,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno""
]",3.13.1,Android,Samsung,Samsung,Sm-S928u,6,0,0,0,0,11,1
4188850,e9dda3bb-70b6-4fd7-b7c2-67fac2dcd1c9,2025-11-18,7,Annual,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",2,Intermediate,Start my fitness journey,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-S936u,7,0,0,0,0,5,1
4160598,49ec34e1-a909-445a-ac66-018f9efda95f,2025-11-18,0,Monthly,App,Google,,25-34,female,Brazil,Rest of the World,LATAM,,"[
  ""High"",
  ""Medium""
]",5,Beginner,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton""
]",,,,,,,3,3,0.3314333333,11.383333333,5,1
3872961,5c035011-5dd4-4d15-98bf-d64ab009d470,2025-11-19,0,Monthly,App,Google,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",2,Beginner,lose weight and tone,,"[
  ""Alternative"",
  ""Belly Dance"",
  ""Country"",
  ""Funk"",
  ""Hip Hop"",
  ""K-Pop"",
  ""Pop"",
  ""Rock""
]",3.14.0,Android,Samsung,Samsung,Sm-S918u,215,1,1,1,30,4,1
4270336,d334798e-f941-4784-baf4-6cf9efbdb6de,2025-11-17,7,Annual,App,Google,,35-44,female,Netherlands,Rest of the World,Europe,,"[
  ""Medium""
]",,Intermediate,lose weight and tone,,"[
  ""Disco"",
  ""Pop""
]",3.13.1,Android,Samsung,Samsung,Sm-A236b,14,0,0,0,0,6,1
4300868,cf00cb1e-c9ba-40de-8e20-465553e2ab86,2025-11-21,0,Monthly,Web,App to Web,,25-34,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low"",
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Chill Out"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop""
]",6,iOS,Apple,Apple,"Iphone17,3",0,0,0,0,0,2,1
4290824,706a11ca-c0b4-49dd-93ec-23bbebc8b679,2025-11-22,7,Annual,Web,App to Web,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Electronic"",
  ""Pop"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone14,7",7,0,0,0,0,1,1
4273309,e06a8905-62c2-4bcd-8f6e-1b0ed3b79659,2025-11-13,7,Annual,App,Google,,35-44,female,Switzerland,Rest of the World,Europe,,"[
  ""Low""
]",2,Beginner,lose weight and tone,,"[
  ""Caribbean Rhythms"",
  ""Techno""
]",3.13.1,Android,Samsung,Samsung,Sm-S901b,7,2,2,1,33.2,10,1
4285235,49d0e689-8aa7-4eeb-89a1-321b8815f766,2025-11-19,7,Annual,Web,Stripe,,25-34,female,Canada,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""Salsa"",
  ""Techno""
]",2,iOS,Apple,Apple,"Iphone13,3",7,0,0,0,0,4,1
4284655,bf1b49f2-4486-4c14-8148-8ebb3f93faa0,2025-11-13,0,Monthly,Web,Stripe,,35-44,female,Greece,Rest of the World,Europe,,"[
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Bachata"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",3.13.1,Android,Samsung,Samsung,Sm-A346b,0,0,0,0,0,10,1
4281174,22af1af5-7554-458e-9924-329db02c31c8,2025-11-17,7,Annual,Web,Stripe,,45-54,female,Spain,Rest of the World,Europe,,"[
  ""Medium"",
  ""High""
]",4,Intermediate,Have some fun,,"[
  ""Bachata"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""World Rhythms""
]",3.13.1,Android,Xiaomi,Redmi,2312dra50g,7,0,0,0,0,6,1
4284238,64bf50c7-df1f-4f32-bb81-83da9e42c04a,2025-11-11,0,Monthly,Web,Stripe,,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Cumbia"",
  ""Hip Hop"",
  ""Pop""
]",,iOS,,,,,1,1,0.3137,26.616666667,12,1
4242559,bc215231-f7d2-44c2-acbb-13a97cafafc0,2025-11-09,7,Annual,Web,Stripe,Rejoin,35-44,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low"",
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Disco"",
  ""Hip Hop"",
  ""House"",
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,5",23,0,0,0,0,14,1
2114560,50cb1dd3-1001-4a68-8d25-7bb89b62fb8d,2025-11-18,7,Annual,Web,Stripe,,45-54,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone12,1",7,0,0,0,0,5,1
4160834,d8e830fb-0b0d-4a75-83ae-a81d7f607f55,2025-11-13,7,Annual,Web,App to Web,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,[],2,iOS,Apple,Apple,"Iphone16,1",49,0,0,0,0,10,1
4282309,5e2e8e5f-6f3e-435d-9b35-4a113055f753,2025-11-17,7,Annual,Web,App to Web,,18-24,female,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium"",
  ""Low"",
  ""High""
]",4,Advanced,lose weight and tone,,"[
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Disco"",
  ""Hip Hop"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,5",7,1,1,0.9995,31.05,6,1
4284472,4f9bc082-faad-4353-9530-4dec4193fcc5,2025-11-11,0,Monthly,App,Apple,,35-44,female,Philippines,Rest of the World,APAC (excl. India),,"[
  ""High""
]",3,Advanced,Start my fitness journey,,"[
  ""Cumbia"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone13,4",0,40,27,0.787737037,38.830845771,12,1
2453121,6a0ea09e-5bd7-496a-aeff-4fc4f703ce18,2025-11-20,7,Annual,Web,Stripe,,25-34,male,Germany,Rest of the World,Europe,,"[
  ""High""
]",3,Advanced,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Chill Out"",
  ""Cumbia"",
  ""Disco"",
  ""Electronic"",
  ""Hip Hop"",
  ""House"",
  ""Merengue"",
  ""Pop"",
  ""Reggaeton"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",2,iOS,Apple,Apple,"Iphone17,2",7,0,0,0,0,3,1
4282197,1e099e21-047b-44e8-b2fd-053cddb5ed4e,2025-11-10,0,Monthly,Web,Stripe,,35-44,female,Ireland,Rest of the World,Europe,,"[
  ""Medium""
]",3,Intermediate,lose weight and tone,,"[
  ""Brazilian Rhythms"",
  ""Disco"",
  ""Salsa"",
  ""Techno"",
  ""World Rhythms""
]",3.13.1,Android,Samsung,Samsung,Sm-G990b,0,0,0,0,0,13,1
4267935,7b997883-5c41-446d-a960-c821a38a2f8b,2025-11-12,7,Annual,App,Apple,,25-34,female,France,Rest of the World,Europe,,"[
  ""Medium"",
  ""High""
]",3,Intermediate,lose weight and tone,,"[
  ""Afro Rhythms"",
  ""Bachata"",
  ""Brazilian Rhythms"",
  ""Caribbean Rhythms"",
  ""Cumbia"",
  ""Merengue"",
  ""Reggaeton"",
  ""Salsa""
]",2,iOS,Apple,Apple,"Iphone14,3",7,0,0,0,0,11,1
4103117,83181e83-ac1e-479c-9aa7-bc20786f66b2,2025-11-17,0,Monthly,Web,App to Web,,,,United States of America,"Canada, Great Britain & United States",North America,,"[
  ""Medium""
]",3,Intermediate,Start my fitness journey,,"[
  ""Caribbean Rhythms"",
  ""Country"",
  ""Hip Hop"",
  ""House"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton"",
  ""Rock""
]",2,iOS,Apple,Apple,"Iphone14,8",111,2,2,1,50.883333333,6,1
3690059,36947f34-8795-4696-b232-e578fea8bddd,2025-11-18,7,Monthly,App,Apple,,,,Germany,Rest of the World,Europe,,"[
  ""Low""
]",3,Beginner,lose weight and tone,,"[
  ""Afrobeats"",
  ""Disco"",
  ""Hip Hop"",
  ""R&B"",
  ""Reggae"",
  ""Reggaeton"",
  ""Salsa""
]",6,iOS,Apple,Apple,"Iphone15,4",286,3,2,0.71825,31.016666667,5,1
